Date,Sentiment,Label
2023-11-07,50.00,Neutral
2023-11-08,54.69,Neutral
2023-11-09,47.52,Neutral
2023-11-10,47.36,Neutral
2023-11-11,40.21,Neutral
2023-11-12,47.33,Neutral
2023-11-13,46.05,Neutral
2023-11-14,53.43,Neutral
2023-11-15,53.68,Neutral
2023-11-16,62.39,Greed
2023-11-17,62.44,Greed
2023-11-18,62.50,Greed
2023-11-19,62.50,Greed
2023-11-20,62.50,Greed
2023-11-21,62.45,Greed
2023-11-22,62.61,Greed
2023-11-23,62.77,Greed
2023-11-24,62.98,Greed
2023-11-25,62.98,Greed
2023-11-26,50.40,Neutral
2023-11-27,39.61,Fear
2023-11-28,39.18,Fear
2023-11-29,50.14,Neutral
2023-11-30,59.19,Neutral
2023-12-01,57.89,Neutral
2023-12-02,57.79,Neutral
2023-12-03,38.53,Fear
2023-12-04,25.74,Fear
2023-12-05,21.16,Fear
2023-12-06,35.93,Fear
2023-12-07,45.98,Neutral
2023-12-08,47.82,Neutral
2023-12-09,49.58,Neutral
2023-12-10,54.03,Neutral
2023-12-11,57.73,Neutral
2023-12-12,59.61,Neutral
2023-12-13,56.50,Neutral
2023-12-14,57.27,Neutral
2023-12-15,59.86,Neutral
2023-12-16,62.98,Greed
2023-12-17,62.74,Greed
2023-12-18,55.62,Neutral
2023-12-19,48.51,Neutral
2023-12-20,49.29,Neutral
2023-12-21,56.73,Neutral
2023-12-22,64.17,Greed
2023-12-23,63.95,Greed
2023-12-24,63.95,Greed
2023-12-25,64.17,Greed
2023-12-26,64.58,Greed
2023-12-27,64.99,Greed
2023-12-28,59.77,Neutral
2023-12-29,54.37,Neutral
2023-12-30,48.97,Neutral
2023-12-31,48.97,Neutral
2024-01-01,48.97,Neutral
2024-01-02,48.97,Neutral
2024-01-03,48.97,Neutral
2024-01-04,51.68,Neutral
2024-01-05,54.39,Neutral
2024-01-06,57.11,Neutral
2024-01-07,59.26,Neutral
2024-01-08,61.22,Greed
2024-01-09,63.19,Greed
2024-01-10,63.01,Greed
2024-01-11,63.01,Greed
2024-01-12,63.01,Greed
2024-01-13,63.01,Greed
2024-01-14,63.01,Greed
2024-01-15,56.69,Neutral
2024-01-16,44.75,Neutral
2024-01-17,32.81,Fear
2024-01-18,27.19,Fear
2024-01-19,27.19,Fear
2024-01-20,27.19,Fear
2024-01-21,39.29,Fear
2024-01-22,51.40,Neutral
2024-01-23,55.06,Neutral
2024-01-24,49.72,Neutral
2024-01-25,48.83,Neutral
2024-01-26,56.38,Neutral
2024-01-27,60.83,Greed
2024-01-28,60.83,Greed
2024-01-29,51.63,Neutral
2024-01-30,45.36,Neutral
2024-01-31,39.08,Fear
2024-02-01,42.01,Neutral
2024-02-02,42.01,Neutral
2024-02-03,42.01,Neutral
2024-02-04,42.01,Neutral
2024-02-05,49.16,Neutral
2024-02-06,56.45,Neutral
2024-02-07,57.65,Neutral
2024-02-08,57.81,Neutral
2024-02-09,57.84,Neutral
2024-02-10,63.95,Greed
2024-02-11,47.99,Neutral
2024-02-12,47.65,Neutral
2024-02-13,45.03,Neutral
2024-02-14,52.01,Neutral
2024-02-15,44.75,Neutral
2024-02-16,39.78,Fear
2024-02-17,41.16,Neutral
2024-02-18,41.16,Neutral
2024-02-19,39.13,Fear
2024-02-20,45.56,Neutral
2024-02-21,52.39,Neutral
2024-02-22,60.36,Greed
2024-02-23,59.88,Neutral
2024-02-24,58.99,Neutral
2024-02-25,57.77,Neutral
2024-02-26,55.18,Neutral
2024-02-27,56.90,Neutral
2024-02-28,59.84,Neutral
2024-02-29,64.25,Greed
2024-03-01,64.34,Greed
2024-03-02,64.44,Greed
2024-03-03,64.44,Greed
2024-03-04,54.98,Neutral
2024-03-05,54.70,Neutral
2024-03-06,54.41,Neutral
2024-03-07,63.59,Greed
2024-03-08,63.59,Greed
2024-03-09,63.59,Greed
2024-03-10,63.61,Greed
2024-03-11,63.60,Greed
2024-03-12,63.64,Greed
2024-03-13,63.64,Greed
2024-03-14,63.69,Greed
2024-03-15,63.69,Greed
2024-03-16,63.69,Greed
2024-03-17,63.65,Greed
2024-03-18,63.62,Greed
2024-03-19,52.00,Neutral
2024-03-20,37.00,Fear
2024-03-21,22.00,Fear
2024-03-22,18.59,Extreme Fear
2024-03-23,18.59,Extreme Fear
2024-03-24,24.07,Fear
2024-03-25,29.56,Fear
2024-03-26,33.79,Fear
2024-03-27,43.36,Neutral
2024-03-28,52.93,Neutral
2024-03-29,63.75,Greed
2024-03-30,63.75,Greed
2024-03-31,49.67,Neutral
2024-04-01,35.58,Fear
2024-04-02,34.91,Fear
2024-04-03,48.33,Neutral
2024-04-04,61.75,Greed
2024-04-05,61.75,Greed
2024-04-06,61.75,Greed
2024-04-07,52.94,Neutral
2024-04-08,44.12,Neutral
2024-04-09,32.44,Fear
2024-04-10,29.58,Fear
2024-04-11,30.38,Fear
2024-04-12,34.05,Fear
2024-04-13,37.72,Fear
2024-04-14,38.51,Fear
2024-04-15,37.90,Fear
2024-04-16,39.14,Fear
2024-04-17,34.75,Fear
2024-04-18,42.72,Neutral
2024-04-19,48.84,Neutral
2024-04-20,59.81,Neutral
2024-04-21,51.14,Neutral
2024-04-22,44.92,Neutral
2024-04-23,40.81,Neutral
2024-04-24,50.23,Neutral
2024-04-25,50.67,Neutral
2024-04-26,48.99,Neutral
2024-04-27,42.46,Neutral
2024-04-28,47.30,Neutral
2024-04-29,39.10,Fear
2024-04-30,36.16,Fear
2024-05-01,36.75,Fear
2024-05-02,40.78,Neutral
2024-05-03,39.55,Fear
2024-05-04,29.95,Fear
2024-05-05,32.95,Fear
2024-05-06,44.06,Neutral
2024-05-07,55.17,Neutral
2024-05-08,52.54,Neutral
2024-05-09,33.85,Fear
2024-05-10,15.17,Extreme Fear
2024-05-11,7.24,Extreme Fear
2024-05-12,7.24,Extreme Fear
2024-05-13,19.33,Extreme Fear
2024-05-14,31.43,Fear
2024-05-15,34.14,Fear
2024-05-16,30.02,Fear
2024-05-17,25.89,Fear
2024-05-18,31.16,Fear
2024-05-19,35.29,Fear
2024-05-20,39.41,Fear
2024-05-21,42.97,Neutral
2024-05-22,32.16,Fear
2024-05-23,21.34,Fear
2024-05-24,11.10,Extreme Fear
2024-05-25,11.10,Extreme Fear
2024-05-26,11.10,Extreme Fear
2024-05-27,11.10,Extreme Fear
2024-05-28,24.25,Fear
2024-05-29,39.59,Fear
2024-05-30,55.28,Neutral
2024-05-31,57.83,Neutral
2024-06-01,58.19,Neutral
2024-06-02,58.19,Neutral
2024-06-03,52.97,Neutral
2024-06-04,50.37,Neutral
2024-06-05,47.76,Neutral
2024-06-06,50.37,Neutral
2024-06-07,50.37,Neutral
2024-06-08,50.37,Neutral
2024-06-09,33.58,Fear
2024-06-10,34.43,Fear
2024-06-11,32.21,Fear
2024-06-12,38.85,Fear
2024-06-13,27.85,Fear
2024-06-14,19.92,Extreme Fear
2024-06-15,19.92,Extreme Fear
2024-06-16,13.29,Extreme Fear
2024-06-17,8.32,Extreme Fear
2024-06-18,3.34,Extreme Fear
2024-06-19,14.00,Extreme Fear
2024-06-20,23.00,Fear
2024-06-21,32.01,Fear
2024-06-22,32.01,Fear
2024-06-23,39.50,Fear
2024-06-24,38.79,Fear
2024-06-25,38.07,Fear
2024-06-26,29.86,Fear
2024-06-27,36.52,Fear
2024-06-28,43.17,Neutral
2024-06-29,49.82,Neutral
2024-06-30,49.82,Neutral
2024-07-01,49.82,Neutral
2024-07-02,54.40,Neutral
2024-07-03,58.99,Neutral
2024-07-04,63.53,Greed
2024-07-05,63.50,Greed
2024-07-06,63.47,Greed
2024-07-07,59.69,Neutral
2024-07-08,56.41,Neutral
2024-07-09,56.43,Neutral
2024-07-10,60.25,Greed
2024-07-11,63.53,Greed
2024-07-12,63.51,Greed
2024-07-13,63.47,Greed
2024-07-14,60.07,Greed
2024-07-15,56.39,Neutral
2024-07-16,52.73,Neutral
2024-07-17,47.49,Neutral
2024-07-18,42.54,Neutral
2024-07-19,37.57,Fear
2024-07-20,37.57,Fear
2024-07-21,37.57,Fear
2024-07-22,46.86,Neutral
2024-07-23,49.68,Neutral
2024-07-24,54.35,Neutral
2024-07-25,53.60,Neutral
2024-07-26,59.31,Neutral
2024-07-27,63.18,Greed
2024-07-28,55.81,Neutral
2024-07-29,51.17,Neutral
2024-07-30,43.05,Neutral
2024-07-31,43.15,Neutral
2024-08-01,40.52,Neutral
2024-08-02,41.38,Neutral
2024-08-03,41.38,Neutral
2024-08-04,48.61,Neutral
2024-08-05,55.83,Neutral
2024-08-06,63.06,Greed
2024-08-07,48.43,Neutral
2024-08-08,33.79,Fear
2024-08-09,19.15,Extreme Fear
2024-08-10,19.15,Extreme Fear
2024-08-11,33.94,Fear
2024-08-12,48.72,Neutral
2024-08-13,63.50,Greed
2024-08-14,63.50,Greed
2024-08-15,63.50,Greed
2024-08-16,63.50,Greed
2024-08-17,63.50,Greed
2024-08-18,63.50,Greed
2024-08-19,46.57,Neutral
2024-08-20,44.76,Neutral
2024-08-21,47.14,Neutral
2024-08-22,66.46,Greed
2024-08-23,70.64,Greed
2024-08-24,70.64,Greed
2024-08-25,70.64,Greed
2024-08-26,70.30,Greed
2024-08-27,69.97,Greed
2024-08-28,69.63,Greed
2024-08-29,69.63,Greed
2024-08-30,69.63,Greed
2024-08-31,69.63,Greed
2024-09-01,69.63,Greed
2024-09-02,69.63,Greed
2024-09-03,63.67,Greed
2024-09-04,62.19,Greed
2024-09-05,60.46,Greed
2024-09-06,64.70,Greed
2024-09-07,64.44,Greed
2024-09-08,64.44,Greed
2024-09-09,61.59,Greed
2024-09-10,58.75,Neutral
2024-09-11,59.85,Neutral
2024-09-12,63.98,Greed
2024-09-13,68.11,Greed
2024-09-14,68.31,Greed
2024-09-15,68.31,Greed
2024-09-16,68.31,Greed
2024-09-17,68.31,Greed
2024-09-18,67.24,Greed
2024-09-19,52.54,Neutral
2024-09-20,37.84,Fear
