Date,Sentiment,Label
2023-11-06,21.79,Fear
2023-11-07,21.79,Fear
2023-11-08,23.33,Fear
2023-11-09,24.26,Fear
2023-11-10,35.24,Fear
2023-11-11,22.61,Fear
2023-11-12,12.17,Extreme Fear
2023-11-13,4.43,Extreme Fear
2023-11-14,16.62,Extreme Fear
2023-11-15,27.64,Fear
2023-11-16,40.19,Neutral
2023-11-17,43.13,Neutral
2023-11-18,47.36,Neutral
2023-11-19,45.75,Neutral
2023-11-20,40.19,Neutral
2023-11-21,38.00,Fear
2023-11-22,37.10,Fear
2023-11-23,45.82,Neutral
2023-11-24,51.18,Neutral
2023-11-25,53.11,Neutral
2023-11-26,48.33,Neutral
2023-11-27,41.57,Neutral
2023-11-28,37.43,Fear
2023-11-29,38.24,Fear
2023-11-30,31.95,Fear
2023-12-01,23.73,Fear
2023-12-02,27.43,Fear
2023-12-03,28.59,Fear
2023-12-04,45.55,Neutral
2023-12-05,34.34,Fear
2023-12-06,36.55,Fear
2023-12-07,30.71,Fear
2023-12-08,28.11,Fear
2023-12-09,30.17,Fear
2023-12-10,29.35,Fear
2023-12-11,44.24,Neutral
2023-12-12,50.98,Neutral
2023-12-13,44.97,Neutral
2023-12-14,46.18,Neutral
2023-12-15,33.39,Fear
2023-12-16,39.93,Fear
2023-12-17,38.35,Fear
2023-12-18,50.81,Neutral
2023-12-19,46.57,Neutral
2023-12-20,47.89,Neutral
2023-12-21,50.98,Neutral
2023-12-22,41.95,Neutral
2023-12-23,22.91,Fear
2023-12-24,10.46,Extreme Fear
2023-12-25,15.50,Extreme Fear
2023-12-26,19.61,Extreme Fear
2023-12-27,18.21,Extreme Fear
2023-12-28,32.46,Fear
2023-12-29,46.38,Neutral
2023-12-30,59.08,Neutral
2023-12-31,59.08,Neutral
2024-01-01,60.18,Greed
2024-01-02,50.48,Neutral
2024-01-03,35.91,Fear
2024-01-04,27.86,Fear
2024-01-05,30.60,Fear
2024-01-06,38.23,Fear
2024-01-07,39.54,Fear
2024-01-08,43.48,Neutral
2024-01-09,45.22,Neutral
2024-01-10,35.20,Fear
2024-01-11,39.49,Fear
2024-01-12,45.97,Neutral
2024-01-13,62.89,Greed
2024-01-14,57.22,Neutral
2024-01-15,50.03,Neutral
2024-01-16,45.61,Neutral
2024-01-17,46.48,Neutral
2024-01-18,49.07,Neutral
2024-01-19,48.90,Neutral
2024-01-20,49.11,Neutral
2024-01-21,38.38,Fear
2024-01-22,36.74,Fear
2024-01-23,32.12,Fear
2024-01-24,45.13,Neutral
2024-01-25,41.75,Neutral
2024-01-26,41.36,Neutral
2024-01-27,34.07,Fear
2024-01-28,43.76,Neutral
2024-01-29,46.07,Neutral
2024-01-30,52.70,Neutral
2024-01-31,45.65,Neutral
2024-02-01,52.95,Neutral
2024-02-02,55.93,Neutral
2024-02-03,62.89,Greed
2024-02-04,56.95,Neutral
2024-02-05,50.92,Neutral
2024-02-06,32.28,Fear
2024-02-07,32.88,Fear
2024-02-08,22.77,Fear
2024-02-09,25.27,Fear
2024-02-10,14.47,Extreme Fear
2024-02-11,12.33,Extreme Fear
2024-02-12,23.60,Fear
2024-02-13,29.39,Fear
2024-02-14,43.77,Neutral
2024-02-15,40.42,Neutral
2024-02-16,42.56,Neutral
2024-02-17,38.25,Fear
2024-02-18,45.31,Neutral
2024-02-19,41.47,Neutral
2024-02-20,40.90,Neutral
2024-02-21,33.59,Fear
2024-02-22,38.83,Fear
2024-02-23,40.81,Neutral
2024-02-24,42.46,Neutral
2024-02-25,33.52,Fear
2024-02-26,31.08,Fear
2024-02-27,27.59,Fear
2024-02-28,39.47,Fear
2024-02-29,43.83,Neutral
2024-03-01,49.24,Neutral
2024-03-02,48.21,Neutral
2024-03-03,46.00,Neutral
2024-03-04,44.11,Neutral
2024-03-05,43.06,Neutral
2024-03-06,45.57,Neutral
2024-03-07,45.58,Neutral
2024-03-08,44.74,Neutral
2024-03-09,42.57,Neutral
2024-03-10,42.12,Neutral
2024-03-11,43.36,Neutral
2024-03-12,31.49,Fear
2024-03-13,28.00,Fear
2024-03-14,25.15,Fear
2024-03-15,33.41,Fear
2024-03-16,31.26,Fear
2024-03-17,30.82,Fear
2024-03-18,36.80,Fear
2024-03-19,40.91,Neutral
2024-03-20,42.52,Neutral
2024-03-21,46.93,Neutral
2024-03-22,55.67,Neutral
2024-03-23,62.89,Greed
2024-03-24,54.22,Neutral
2024-03-25,50.03,Neutral
2024-03-26,50.30,Neutral
2024-03-27,55.38,Neutral
2024-03-28,42.30,Neutral
2024-03-29,24.77,Fear
2024-03-30,11.09,Extreme Fear
2024-03-31,23.77,Fear
2024-04-01,29.51,Fear
2024-04-02,39.96,Fear
2024-04-03,29.46,Fear
2024-04-04,30.12,Fear
2024-04-05,26.07,Fear
2024-04-06,30.29,Fear
2024-04-07,35.33,Fear
2024-04-08,41.28,Neutral
2024-04-09,48.26,Neutral
2024-04-10,49.65,Neutral
2024-04-11,43.72,Neutral
2024-04-12,36.76,Fear
2024-04-13,30.35,Fear
2024-04-14,34.54,Fear
2024-04-15,33.30,Fear
2024-04-16,42.18,Neutral
2024-04-17,37.39,Fear
2024-04-18,41.55,Neutral
2024-04-19,35.60,Fear
2024-04-20,39.13,Fear
2024-04-21,44.93,Neutral
2024-04-22,47.22,Neutral
2024-04-23,53.45,Neutral
2024-04-24,53.30,Neutral
2024-04-25,50.80,Neutral
2024-04-26,44.36,Neutral
2024-04-27,38.49,Fear
2024-04-28,45.80,Neutral
2024-04-29,49.31,Neutral
2024-04-30,50.42,Neutral
2024-05-01,46.48,Neutral
2024-05-02,47.17,Neutral
2024-05-03,50.25,Neutral
2024-05-04,51.08,Neutral
2024-05-05,38.05,Fear
2024-05-06,22.19,Fear
2024-05-07,24.30,Fear
2024-05-08,37.92,Fear
2024-05-09,57.82,Neutral
2024-05-10,59.77,Neutral
2024-05-11,63.22,Greed
2024-05-12,62.99,Greed
2024-05-13,62.78,Greed
2024-05-14,62.61,Greed
2024-05-15,62.25,Greed
2024-05-16,62.36,Greed
2024-05-17,62.42,Greed
2024-05-18,62.89,Greed
2024-05-19,53.84,Neutral
2024-05-20,42.56,Neutral
2024-05-21,30.94,Fear
2024-05-22,30.65,Fear
2024-05-23,36.51,Fear
2024-05-24,42.72,Neutral
2024-05-25,46.65,Neutral
2024-05-26,44.44,Neutral
2024-05-27,42.54,Neutral
2024-05-28,43.00,Neutral
2024-05-29,41.05,Neutral
2024-05-30,41.26,Neutral
2024-05-31,39.10,Fear
2024-06-01,41.56,Neutral
2024-06-02,48.90,Neutral
2024-06-03,55.93,Neutral
2024-06-04,49.13,Neutral
2024-06-05,41.42,Neutral
2024-06-06,33.12,Fear
2024-06-07,38.65,Fear
2024-06-08,37.75,Fear
2024-06-09,42.05,Neutral
2024-06-10,50.38,Neutral
2024-06-11,56.99,Neutral
2024-06-12,42.91,Neutral
2024-06-13,34.00,Fear
2024-06-14,26.81,Fear
2024-06-15,36.00,Fear
2024-06-16,35.32,Fear
2024-06-17,38.35,Fear
2024-06-18,29.59,Fear
2024-06-19,34.04,Fear
2024-06-20,33.23,Fear
2024-06-21,44.20,Neutral
2024-06-22,42.64,Neutral
2024-06-23,43.69,Neutral
2024-06-24,50.23,Neutral
2024-06-25,53.64,Neutral
2024-06-26,45.15,Neutral
2024-06-27,37.08,Fear
2024-06-28,32.14,Fear
2024-06-29,38.06,Fear
2024-06-30,27.65,Fear
2024-07-01,18.15,Extreme Fear
2024-07-02,18.74,Extreme Fear
2024-07-03,29.74,Fear
2024-07-04,33.53,Fear
2024-07-05,27.23,Fear
2024-07-06,20.93,Fear
2024-07-07,24.74,Fear
2024-07-08,36.52,Fear
2024-07-09,40.65,Neutral
2024-07-10,41.49,Neutral
2024-07-11,43.40,Neutral
2024-07-12,52.96,Neutral
2024-07-13,62.01,Greed
2024-07-14,58.19,Neutral
2024-07-15,47.05,Neutral
2024-07-16,42.61,Neutral
2024-07-17,42.92,Neutral
2024-07-18,46.40,Neutral
2024-07-19,38.65,Fear
2024-07-20,29.98,Fear
2024-07-21,25.65,Fear
2024-07-22,32.65,Fear
2024-07-23,32.63,Fear
2024-07-24,37.03,Fear
2024-07-25,32.73,Fear
2024-07-26,35.45,Fear
2024-07-27,33.56,Fear
2024-07-28,33.13,Fear
2024-07-29,29.49,Fear
2024-07-30,30.72,Fear
2024-07-31,31.94,Fear
2024-08-01,34.65,Fear
2024-08-02,43.99,Neutral
2024-08-03,53.77,Neutral
2024-08-04,52.74,Neutral
2024-08-05,46.38,Neutral
2024-08-06,33.98,Fear
2024-08-07,31.03,Fear
2024-08-08,30.88,Fear
2024-08-09,36.78,Fear
2024-08-10,45.76,Neutral
2024-08-11,43.30,Neutral
2024-08-12,36.84,Fear
2024-08-13,42.93,Neutral
2024-08-14,47.06,Neutral
2024-08-15,56.16,Neutral
2024-08-16,52.69,Neutral
2024-08-17,53.65,Neutral
2024-08-18,57.20,Neutral
2024-08-19,56.64,Neutral
2024-08-20,60.70,Greed
2024-08-21,50.19,Neutral
2024-08-22,53.37,Neutral
2024-08-23,51.94,Neutral
2024-08-24,62.92,Greed
2024-08-25,58.89,Neutral
2024-08-26,53.08,Neutral
2024-08-27,48.65,Neutral
2024-08-28,46.31,Neutral
2024-08-29,45.55,Neutral
2024-08-30,48.02,Neutral
2024-08-31,51.46,Neutral
2024-09-01,48.54,Neutral
2024-09-02,45.20,Neutral
2024-09-03,38.29,Fear
2024-09-04,37.66,Fear
2024-09-05,35.67,Fear
2024-09-06,25.00,Fear
2024-09-07,16.27,Extreme Fear
2024-09-08,13.02,Extreme Fear
2024-09-09,30.98,Fear
2024-09-10,50.11,Neutral
2024-09-11,53.90,Neutral
2024-09-12,49.44,Neutral
2024-09-13,42.11,Neutral
2024-09-14,40.45,Neutral
2024-09-15,41.16,Neutral
2024-09-16,35.18,Fear
2024-09-17,37.27,Fear
2024-09-18,41.02,Neutral
2024-09-19,42.65,Neutral
2024-09-20,36.22,Fear
2024-09-21,27.41,Fear
2024-09-22,34.48,Fear
2024-09-23,44.84,Neutral
2024-09-24,54.01,Neutral
2024-09-25,58.69,Neutral
2024-09-26,55.89,Neutral
2024-09-27,54.30,Neutral
2024-09-28,50.12,Neutral
2024-09-29,48.56,Neutral
2024-09-30,45.58,Neutral
2024-10-01,41.88,Neutral
2024-10-02,39.07,Fear
2024-10-03,37.25,Fear
2024-10-04,24.24,Fear
2024-10-05,29.11,Fear
2024-10-06,34.22,Fear
2024-10-07,49.42,Neutral
2024-10-08,53.06,Neutral
2024-10-09,49.79,Neutral
2024-10-10,54.15,Neutral
2024-10-11,52.86,Neutral
2024-10-12,54.76,Neutral
2024-10-13,56.08,Neutral
2024-10-14,57.39,Neutral
2024-10-15,62.83,Greed
2024-10-16,55.75,Neutral
2024-10-17,44.54,Neutral
2024-10-18,33.12,Fear
2024-10-19,28.97,Fear
2024-10-20,34.66,Fear
2024-10-21,45.38,Neutral
2024-10-22,54.37,Neutral
2024-10-23,53.60,Neutral
2024-10-24,48.83,Neutral
2024-10-25,50.85,Neutral
2024-10-26,56.91,Neutral
2024-10-27,54.84,Neutral
2024-10-28,50.66,Neutral
2024-10-29,44.27,Neutral
2024-10-30,48.74,Neutral
2024-10-31,53.10,Neutral
2024-11-01,59.67,Neutral
2024-11-02,62.50,Greed
2024-11-03,57.43,Neutral
2024-11-04,48.36,Neutral
2024-11-05,42.93,Neutral
2024-11-06,39.45,Fear
2024-11-07,47.34,Neutral
2024-11-08,48.96,Neutral
2024-11-09,53.70,Neutral
2024-11-10,55.06,Neutral
