Date,Sentiment,Label
2023-11-06,20.45,Fear
2023-11-07,37.82,Fear
2023-11-08,46.49,Neutral
2023-11-09,38.51,Fear
2023-11-10,24.61,Fear
2023-11-11,10.43,Extreme Fear
2023-11-12,21.99,Fear
2023-11-13,31.04,Fear
2023-11-14,48.58,Neutral
2023-11-15,52.65,Neutral
2023-11-16,57.20,Neutral
2023-11-17,53.24,Neutral
2023-11-18,51.21,Neutral
2023-11-19,43.82,Neutral
2023-11-20,45.33,Neutral
2023-11-21,36.57,Fear
2023-11-22,46.04,Neutral
2023-11-23,43.15,Neutral
2023-11-24,51.08,Neutral
2023-11-25,48.16,Neutral
2023-11-26,35.68,Fear
2023-11-27,36.25,Fear
2023-11-28,33.93,Fear
2023-11-29,50.65,Neutral
2023-11-30,52.93,Neutral
2023-12-01,46.75,Neutral
2023-12-02,26.81,Fear
2023-12-03,23.04,Fear
2023-12-04,30.08,Fear
2023-12-05,44.00,Neutral
2023-12-06,36.38,Fear
2023-12-07,38.98,Fear
2023-12-08,46.22,Neutral
2023-12-09,41.78,Neutral
2023-12-10,41.87,Neutral
2023-12-11,33.36,Fear
2023-12-12,40.75,Neutral
2023-12-13,41.42,Neutral
2023-12-14,48.44,Neutral
2023-12-15,57.48,Neutral
2023-12-16,58.99,Neutral
2023-12-17,52.00,Neutral
2023-12-18,54.38,Neutral
2023-12-19,53.14,Neutral
2023-12-20,56.11,Neutral
2023-12-21,49.58,Neutral
2023-12-22,46.68,Neutral
2023-12-23,46.55,Neutral
2023-12-24,45.48,Neutral
2023-12-25,44.51,Neutral
2023-12-26,45.28,Neutral
2023-12-27,47.90,Neutral
2023-12-28,46.50,Neutral
2023-12-29,43.37,Neutral
2023-12-30,39.46,Fear
2023-12-31,39.46,Fear
2024-01-01,38.03,Fear
2024-01-02,44.93,Neutral
2024-01-03,52.68,Neutral
2024-01-04,61.78,Greed
2024-01-05,62.56,Greed
2024-01-06,62.50,Greed
2024-01-07,57.28,Neutral
2024-01-08,52.06,Neutral
2024-01-09,46.84,Neutral
2024-01-10,46.84,Neutral
2024-01-11,46.84,Neutral
2024-01-12,46.84,Neutral
2024-01-13,46.84,Neutral
2024-01-14,46.84,Neutral
2024-01-15,46.84,Neutral
2024-01-16,46.84,Neutral
2024-01-17,53.05,Neutral
2024-01-18,59.19,Neutral
2024-01-19,65.33,Greed
2024-01-20,65.26,Greed
2024-01-21,56.09,Neutral
2024-01-22,43.50,Neutral
2024-01-23,33.80,Fear
2024-01-24,30.12,Fear
2024-01-25,29.86,Fear
2024-01-26,26.72,Fear
2024-01-27,26.72,Fear
2024-01-28,26.72,Fear
2024-01-29,38.25,Fear
2024-01-30,44.09,Neutral
2024-01-31,55.51,Neutral
2024-02-01,52.87,Neutral
2024-02-02,55.92,Neutral
2024-02-03,53.39,Neutral
2024-02-04,56.72,Neutral
2024-02-05,61.23,Greed
2024-02-06,65.74,Greed
2024-02-07,66.80,Greed
2024-02-08,62.80,Greed
2024-02-09,58.81,Neutral
2024-02-10,54.93,Neutral
2024-02-11,54.93,Neutral
2024-02-12,58.17,Neutral
2024-02-13,62.29,Greed
2024-02-14,53.66,Neutral
2024-02-15,41.78,Neutral
2024-02-16,29.03,Fear
2024-02-17,29.03,Fear
2024-02-18,29.03,Fear
2024-02-19,39.35,Fear
2024-02-20,49.67,Neutral
2024-02-21,62.97,Greed
2024-02-22,65.78,Greed
2024-02-23,68.59,Greed
2024-02-24,68.42,Greed
2024-02-25,67.93,Greed
2024-02-26,67.23,Greed
2024-02-27,66.54,Greed
2024-02-28,66.33,Greed
